vehicle_id,last_service_date,mileage_km,engine_hours,vehicle_age_years,fault_code_count,oil_temp_avg_celsius,vibration_level,battery_voltage,engine_load_percent,fuel_efficiency_kmpl,vehicle_type,fuel_type,region,road_condition,weather_condition,maintenance_required,failure_component,time_to_failure_days
1678,2025-10-20 11:24:36.978477,146176.40070636472,3538.573151707002,5,4,107.01963088707035,0.7617581666956423,12.614213876764696,101.85752409172271,,Sedan,Petrol,East,None,Hot,1,Transmission,12.99720672909909
1548,2025-12-16 11:24:36.978477,233601.04834468797,7244.639943682475,13,6,82.50473257542373,0.8436178989697078,12.58339493456131,58.637318417412146,0.6543804496733507,Sedan,Diesel,West,None,Normal,1,Engine,21.827216787427176
1118,2026-01-21 11:24:36.978477,225752.31113527308,4425.019669190006,10,0,105.68292246655977,0.5684730246140154,12.588169109624795,77.1241423034419,15.454076449368873,Truck,Diesel,East,Highway,Cold,0,nan,67.23852161924236
1597,2025-02-14 11:24:36.978477,175792.42981347768,5404.358697779596,2,7,76.85004684693146,0.5989467434885711,12.568234824978928,69.22363586817221,15.743774815013419,Van,Diesel,South,Urban,Normal,1,Brake System,21.709818171461407
1381,2026-01-19 11:24:36.978477,119300.1452219563,2657.8662252828885,3,5,79.89417170189547,0.623541974669597,13.482684084679981,87.01119539389299,14.313120306760577,Sedan,Diesel,East,Rural,Rainy,1,Cooling System,10.019088169302423
1391,2025-02-27 11:24:36.978477,204448.57141194018,5782.913704113237,12,2,98.40396525530419,0.39308167805211236,12.549251797728202,98.99074398794566,19.0669658129046,SUV,Petrol,North,Rural,Normal,0,nan,290.5864952682996
1976,2025-02-08 11:24:36.978477,194516.73291001993,5477.8722761368645,2,3,79.1604563254851,0.532326113690392,11.2928649272246,61.58715001641075,10.126088551019633,Van,Diesel,West,Urban,Hot,0,nan,144.80514576281314
1051,2026-02-03 11:24:36.978477,187470.0304553419,6155.752623630938,1,1,108.88820996659337,0.5051886394804838,12.347088304142279,59.009211898918494,13.945848361111826,Truck,Electric,South,Urban,Cold,0,nan,228.33515266489835
1602,2025-06-29 11:24:36.978477,119766.87545546483,2988.0723549050804,7,2,105.0434862456898,0.782626995357557,12.37378394184417,51.663954115776114,8.053791572945334,Van,Diesel,West,Urban,Normal,0,nan,165.74416889704162
1288,2025-02-12 11:24:36.978477,162736.48564878776,3840.1034979130563,14,3,121.97954250955397,0.37149575485074315,13.369345210860422,97.22492574838614,15.23154201100235,Van,Petrol,West,Highway,Hot,0,nan,191.1503132144308
1336,2025-05-22 11:24:36.978477,156404.45925452415,3686.1406205333556,3,3,89.82657997444599,0.7568523451504581,13.072078394973767,62.83276111558688,14.748750618417574,SUV,Electric,East,Urban,Hot,0,nan,278.2774688111803
1809,2025-09-30 11:24:36.978477,117156.93111043403,2310.8648684394243,7,1,101.1893737322655,0.6739397662671124,13.168261002392649,96.79090577500922,13.474520285191444,Van,Diesel,East,Urban,Normal,0,nan,359.2744439264227
1203,2025-10-18 11:24:36.978477,162198.39328887017,3639.1489758858543,12,2,96.22202115293788,0.3067100607247387,13.078965721647856,74.62868373903125,11.75440660816272,Truck,Diesel,West,Highway,Hot,0,nan,213.6905670169976
1879,2025-07-04 11:24:36.978477,215166.92409831902,4557.932272629696,7,4,93.79970758824703,0.7385982332614385,12.586554454198662,87.90244186564178,13.03471720105055,Sedan,Diesel,North,Highway,Normal,1,Transmission,24.755635933541416
1237,2026-01-21 11:24:36.978477,231533.66712452075,6671.7774335142285,8,1,112.53164771568126,0.7305568770866543,11.72759017852466,51.792743721533746,11.085983927891217,Sedan,Electric,North,Urban,Normal,0,nan,253.03147485038477
1381,2025-03-20 11:24:36.978477,169966.63046097205,4517.917599465777,1,4,91.55053950153687,0.496796286559124,12.436026657453509,40.91408457015258,13.489743855329635,SUV,Diesel,North,Urban,Cold,0,nan,121.54910896150456
1666,2025-03-07 11:24:36.978477,130037.95896199199,5089.791687910193,5,2,95.65041907640544,0.5911575868112497,11.637652453869995,58.817524148222546,9.369007739046111,SUV,Electric,South,Urban,Hot,0,nan,234.01094514487093
1751,2025-03-01 11:24:36.978477,191282.78411773592,6987.937977222051,10,1,101.74337927693101,0.41410014906871473,10.67709065096286,76.63857804222454,13.080535960302822,Sedan,Diesel,East,Highway,Hot,0,nan,272.8223700285049
1135,2025-10-25 11:24:36.978477,87675.05760521512,2398.534860318652,9,2,,0.9421705552624126,12.522351203731413,74.91381303099864,20.50362162379812,Truck,Diesel,East,Urban,Hot,0,nan,137.4098871478051
1406,2025-07-04 11:24:36.978477,117374.0058855711,3750.9254996675195,12,4,,0.575414166130709,13.176875338057794,64.56386104819241,9.78926841899865,SUV,Diesel,East,Urban,Normal,1,Cooling System,8.963501122749598
1507,2025-11-23 11:24:36.978477,216509.95795530113,4383.788174707411,11,7,107.4722082418709,0.5997150670412317,11.7178311756509,78.97726156657467,15.428973872555742,Truck,Diesel,East,Urban,Cold,1,Cooling System,29.21213326305317
1361,2025-05-21 11:24:36.978477,252306.0339518278,5570.334280886581,7,3,103.37208671568592,0.6379966319208312,11.289617750173752,71.46592254243606,19.262751056024324,Van,Petrol,North,Urban,Hot,0,nan,215.74799590515005
1380,2025-09-20 11:24:36.978477,208394.51221372242,3851.3718434786224,1,2,95.87045678349645,0.7058569148340597,,68.21184912928868,14.199151961462396,Truck,Diesel,South,Urban,Cold,0,nan,166.31999906302707
1880,2025-10-07 11:24:36.978477,135104.41457769455,2617.743604126358,8,1,90.5335957369429,0.6829360729377086,13.32337140923531,83.11918564284122,15.367586300409082,SUV,Diesel,North,None,Hot,0,nan,220.31236763199138
1575,2025-08-25 11:24:36.978477,8619.811995362397,158.65707445339032,3,3,,0.6193373887451719,,81.42900577427878,17.324531794033568,Van,Petrol,West,Urban,Hot,0,nan,226.81576765266442
1634,2025-06-12 11:24:36.978477,187038.53126579986,5201.5465317696135,13,5,111.45046140313437,0.533631621569955,11.347017775676852,87.39828789054067,10.917006532693303,Van,Diesel,North,Highway,Normal,1,Transmission,1.0
1253,2025-12-27 11:24:36.978477,171420.6442090703,4336.328179207561,4,3,83.67994476083328,0.6691701171693865,13.397217318661893,58.88173619108436,,SUV,Petrol,North,Rural,Hot,0,nan,114.3381571787474
1476,2025-06-08 11:24:36.978477,173147.74426874804,4785.893300751014,4,4,78.57290304584446,0.7206070108413822,11.829963308498755,83.12062871542345,12.75658188347911,Sedan,Petrol,West,Highway,Rainy,0,nan,122.62326939646748
1113,2025-12-04 11:24:36.978477,53956.851609629535,1000.5132623174736,10,3,95.37795722562872,0.7304113184186163,13.45633361235013,89.90223706417535,10.643342443558355,Truck,Diesel,South,Urban,Normal,1,Transmission,14.040089839459647
1019,2025-03-31 11:24:36.978477,120163.60599235506,3240.5480108847296,14,5,80.9888613432054,0.7146984879606456,11.85511679220512,57.53662870425404,18.499789971646866,Sedan,Diesel,North,Highway,Rainy,1,Battery,13.362513689503745
1527,2025-01-21 11:24:36.978477,251918.0372415059,8838.343375926901,12,2,86.70842166541799,0.6407785764829165,,86.58295072981315,8.982707415630435,Van,Diesel,South,Urban,Rainy,0,nan,190.9432057635914
1144,2025-05-17 11:24:36.978477,78567.53150480706,2416.3252136976344,8,2,81.09530658620183,0.763526383354979,12.459192021154637,55.43028159406772,17.219563855267097,Sedan,Diesel,North,Urban,Normal,0,nan,195.858051506273
1207,2025-07-03 11:24:36.978477,174702.54726533208,4628.543554169265,1,3,106.76944684373593,0.3492798383448465,12.442329681215517,84.5485512676149,12.310692543310346,SUV,Diesel,West,Highway,Rainy,0,nan,196.5907114177604
1530,2025-07-09 11:24:36.978477,100627.0836042818,2335.286711057285,8,2,86.03651407343187,0.3106551316738727,12.55610618032023,83.90092854812565,15.328607436600539,Truck,Diesel,North,Urban,Rainy,0,nan,137.07270274850035
1375,2025-12-01 11:24:36.978477,170448.81327121245,3914.530494628644,9,4,90.52423804607187,0.23396710280668548,12.570650083192396,45.9386244157095,9.441304820776855,Sedan,Diesel,East,Urban,Cold,0,nan,286.19044694276903
1503,2025-07-31 11:24:36.978477,128062.20466650283,2681.1724812243906,9,5,103.37453617874372,0.661930221018133,12.723085506970016,65.02943216749975,7.159515433492974,SUV,Petrol,North,Urban,Hot,1,Transmission,18.11550342370389
1903,2026-01-03 11:24:36.978477,212389.826326922,4779.67878419516,5,1,108.95684763863457,0.999145546823228,12.093106534709493,39.10519947698277,13.558925267803593,Truck,Petrol,West,Urban,Normal,0,nan,72.73285225797954
1165,2025-08-03 11:24:36.978477,142475.48239762682,3584.647764894242,4,3,89.53938200946382,0.8236008238694651,13.98245664670264,68.80924851332199,13.056791019231216,SUV,Electric,West,Rural,Rainy,0,nan,259.32515082977864
1549,2025-01-24 11:24:36.978477,199682.11290965922,7708.2024127316145,4,2,104.60952774178058,0.5513796398855654,10.750061219420338,77.74533603766952,11.407815106135269,Truck,Petrol,West,None,Hot,0,nan,150.36628712781368
1180,2025-04-22 11:24:36.978477,266675.46705349535,5816.150809086001,9,1,106.92481173337939,0.6255840640555096,13.298846250825264,81.90894907239787,17.390319675662422,Van,Diesel,East,Rural,Rainy,0,nan,152.09736811651035
1860,2025-04-28 11:24:36.978477,199165.4008367216,7225.629785617389,8,3,82.64556613392186,0.44033890381388274,12.569418817664806,54.20266344612501,15.58942179071684,Van,Diesel,East,Highway,Normal,0,nan,226.55255798161502
1616,2025-10-24 11:24:36.978477,174594.25175210473,4469.402184034489,10,1,107.66121389206069,0.8470935456471371,11.235704193748877,88.6392091133708,14.938457322942835,SUV,Petrol,North,Highway,Normal,0,nan,119.56027582784719
1611,2025-11-28 11:24:36.978477,209438.53556860622,4036.0555261790178,10,3,102.57284377478823,0.6141553334476639,13.005837745060235,109.92897779954758,9.140087228739928,Van,Diesel,West,Urban,Normal,1,Transmission,21.24702676309519
1601,2025-02-15 11:24:36.978477,173758.46550379696,4049.7128621142942,12,5,81.54655695125656,0.5384880680857209,12.843984387656478,61.0857718926172,13.138123411363647,SUV,Petrol,South,Urban,Rainy,1,Cooling System,26.088476636885503
1926,2025-09-02 11:24:36.978477,103520.42770750972,3342.7175285977414,7,3,98.09869401130712,0.5025125880891013,13.48779616252475,95.30370737657812,7.372007874560177,Truck,Diesel,North,Urban,Cold,0,nan,213.89467777057507
1811,2025-05-15 11:24:36.978477,89247.02074857359,1812.536417747013,12,3,81.22558629581235,0.6621165813066759,11.405135324506212,65.2207317371673,18.01253262203204,Truck,Petrol,East,Highway,Rainy,0,nan,232.97661609998715
1443,2025-12-02 11:24:36.978477,181408.61399204016,5333.622079169255,3,1,87.95390068005042,0.3340089297092705,13.427805528919102,100.27422397031096,15.017849610791435,Sedan,Electric,East,None,Normal,0,nan,266.73542308503306
1331,2025-08-15 11:24:36.978477,102481.7842754474,2421.6995400530336,4,3,91.23552754832224,0.46027682465693653,12.218461311791668,98.22747393298508,8.337122907474965,Van,Electric,East,Rural,Hot,0,nan,161.92182539225
1502,2025-11-15 11:24:36.978477,96659.97868329278,2193.0562871067186,9,3,106.07736418540225,0.7883464008801282,12.092473342733616,65.59113788309836,2.7443429624372833,SUV,Diesel,South,Urban,Hot,1,Brake System,23.723965761849364
1912,2026-01-16 11:24:36.978477,128563.63615046785,2739.2638396463453,14,0,97.97403982818254,0.1877932557053954,12.50662993415913,64.45913522951415,14.875583681312776,SUV,Diesel,East,Urban,Cold,0,nan,87.9522367911098
1078,2025-03-04 11:24:36.978477,36433.33308602388,1351.912430149924,13,2,,0.31523866223464986,13.63766544683665,74.67025683533444,9.991650585299235,SUV,Petrol,South,Highway,Normal,0,nan,224.07395190616919
1584,2025-11-05 11:24:36.978477,100766.86487675057,1990.3380948152032,8,4,88.05633847198152,0.8002035658894093,13.07236055166779,65.53919123122971,11.889189213141984,Van,Petrol,West,Rural,Hot,1,Cooling System,17.126192171430898
1934,2025-06-05 11:24:36.978477,95865.04912863372,3373.687470091804,12,4,92.76850499339827,0.8394505784460886,12.415398227006946,85.66423470129108,14.57206576276506,Truck,Diesel,East,Rural,Normal,1,Battery,23.011320972058535
1937,2025-05-22 11:24:36.978477,287717.7909604226,10336.169201954162,12,1,77.40690001353973,0.8263684914991395,14.448663442081351,73.18457777436392,,Truck,Petrol,East,Urban,Normal,0,nan,244.4295028818987
1687,2026-02-07 11:24:36.978477,185066.7009495048,4781.277708189629,1,0,100.6775483164156,0.5982383331501391,13.407977456421976,51.457295846125774,13.005145119939217,Sedan,Electric,West,Highway,Cold,0,nan,233.800177751069
1395,2025-03-20 11:24:36.978477,114718.64887264282,3172.0510902335213,3,3,98.39015266835625,0.645928682275745,12.936118424895714,52.712818331409636,,Sedan,Electric,North,Rural,Normal,0,nan,233.69343522065475
1607,2025-01-20 11:24:36.978477,93987.6324258257,3528.274835780467,14,3,105.72793079174869,0.7735556905525987,12.500858249346992,58.93979710376932,10.803764522700849,SUV,Petrol,East,Urban,Cold,1,Transmission,17.791353275696167
1856,2025-10-20 11:24:36.978477,5000.0,166.77776501046432,12,2,104.06224959289369,0.5169434380945819,11.52011712121251,83.39130397663882,13.605600922710044,Truck,Diesel,West,Highway,Hot,0,nan,216.66683139857295
1102,2025-05-06 11:24:36.978477,52120.4142900178,1365.252085775626,10,5,70.13941374072206,0.5601226414003516,14.031865869970085,68.10062288673713,12.558778101268313,Sedan,Electric,North,Urban,Rainy,0,nan,214.67113547675658
1401,2025-03-03 11:24:36.978477,40393.092034817586,809.9325895545195,2,2,86.74722805688948,0.3510230433894045,14.624779080707203,56.33474292804278,23.255941868090687,Truck,Diesel,South,Urban,Rainy,0,nan,233.48556248011496
1974,2025-09-10 11:24:36.978477,81398.65807746907,2842.2181173764347,2,1,121.31860410856854,0.4017508153483508,13.289549952818723,98.16378169411907,,Truck,Electric,North,Rural,Hot,0,nan,188.23819695090918
1223,2025-10-20 11:24:36.978477,139378.94135940977,4953.773853038717,13,3,96.36659274613083,0.6701696256694126,12.179485616519287,84.28479587722957,9.2481446161572,Van,Petrol,North,Rural,Cold,0,nan,175.96634136643954
1517,2025-12-25 11:24:36.978477,128729.45033429598,2619.386697912803,13,2,112.69381301208327,0.5730554667033484,12.269844962297011,70.83865832208188,,Van,Diesel,East,Urban,Rainy,0,nan,301.05518531066394
1633,2025-06-06 11:24:36.978477,86422.32403734782,2173.0823631472626,8,6,95.14274168842546,0.4833035597720724,11.906463788873891,49.29219139221024,6.37307269661766,SUV,Petrol,East,Highway,Hot,0,nan,220.66847760567916
1235,2026-02-17 11:24:36.978477,136945.81004787862,3824.5031481317687,6,2,90.9857337896397,0.853867377984364,13.055945329309777,59.168690011855986,11.057462862814129,SUV,Diesel,South,None,Cold,0,nan,145.3741003759776
1426,2025-12-30 11:24:36.978477,54011.17137749499,1390.5850705430325,12,3,81.73956163017226,0.4444503431338207,12.54718575327992,34.67407421703529,12.97869950235473,Truck,Petrol,North,None,Normal,0,nan,183.30112612053594
1115,2025-03-08 11:24:36.978477,166650.69946319316,4464.806712164909,12,1,97.33656960151573,0.5162521865200562,11.652330896850835,74.58699214675534,16.63064401224814,Truck,Diesel,North,Highway,Normal,0,nan,125.71620649137193
1162,2025-06-20 11:24:36.978477,185838.15837270836,3835.128651450896,12,5,89.09184177577475,0.6058150085034065,,62.28905490208891,18.604752508245134,SUV,Petrol,East,Rural,Hot,0,nan,239.16528624119397
1225,2025-09-21 11:24:36.978477,169573.09474274365,6707.843999384755,13,4,104.15518129628728,0.5728217177133774,11.49537491391449,78.54399864467845,11.545973041824542,Truck,Diesel,West,Urban,Rainy,1,Engine,10.982674562444224
1229,2025-11-08 11:24:36.978477,205634.88609012892,5412.191059643953,6,6,109.05843128640274,0.5528444289809183,,109.1946354327888,11.002694253323927,SUV,Diesel,South,Rural,Normal,1,Transmission,13.30511304674694
1181,2025-12-07 11:24:36.978477,48958.743688481365,1644.807355474857,4,5,84.07850229531796,0.3707817369893377,13.636291784547993,62.30275049498456,12.534456867248876,SUV,Diesel,South,Highway,Cold,0,nan,235.4930668195399
1248,2025-08-20 11:24:36.978477,142387.03067444227,4157.458491629691,1,3,85.2370023059774,0.6888173537054396,13.914212451927945,62.48414415435466,11.375493606198974,Van,Petrol,East,Rural,Rainy,0,nan,135.76984311762723
1317,2025-12-21 11:24:36.978477,82833.04610437111,2920.241471794492,11,2,95.02959812490255,0.5868012629397716,12.733862840452352,80.79784412772088,12.98976162114694,Van,Petrol,North,Rural,Cold,0,nan,134.79728411190712
1964,2025-03-01 11:24:36.978477,70890.6003616248,1874.9343986707026,7,4,,0.6788682771735306,12.056961101719294,58.791887558919285,20.131174545014236,Truck,Petrol,North,Urban,Rainy,0,nan,211.5934623237256
1209,2025-03-15 11:24:36.978477,55123.47510407587,1244.3544261303339,8,3,93.87953092909503,0.6206894352874928,10.5999146336162,46.20823930613542,,Sedan,Petrol,North,Rural,Hot,0,nan,175.638434584606
1655,2025-07-20 11:24:36.978477,288706.5909916027,6437.475422804618,2,1,96.18140630838404,0.9772649270176382,,43.43474578698839,,Truck,Diesel,North,Urban,Rainy,0,nan,293.74188501018847
1391,2025-05-31 11:24:36.978477,194678.9264962402,3980.975935031975,2,2,113.96744849620079,0.8217486852495824,12.571619215081453,54.10696176295601,4.023493615368876,Truck,Electric,East,Highway,Cold,0,nan,202.51962252912386
1856,2025-09-08 11:24:36.978477,237351.07951620565,4799.786406580667,1,4,103.03749195534068,0.38415810692067764,14.918080476331152,63.82425863622166,15.912683418322295,Truck,Diesel,South,Urban,Hot,0,nan,162.1672942560291
1095,2025-10-29 11:24:36.978477,161165.6882639202,3753.9754662009595,4,1,112.11330703113438,1.046550150556247,13.225051541535182,74.01075416074404,13.368657665544891,SUV,Diesel,West,Urban,Rainy,0,nan,200.67289553984133
1893,2025-09-07 11:24:36.978477,90327.30744079206,2537.675981566729,6,2,83.84268104902614,0.5190398031066482,12.338993474992334,90.42880135093014,15.179229672951937,Truck,Petrol,West,None,Cold,0,nan,113.02954884338365
1857,2025-08-30 11:24:36.978477,180311.9667228325,6794.107183716193,14,6,102.68230904076846,0.48765191715582046,12.848764543320794,70.1243019733616,13.285559161697766,SUV,Diesel,West,Rural,Cold,1,Cooling System,16.604538852889178
1755,2025-09-21 11:24:36.978477,280561.9901753869,10759.354128946588,5,1,113.10007684702609,0.4959819597692671,13.19940741466631,73.54961105988596,17.491189104591037,Van,Petrol,North,Urban,Hot,0,nan,171.90791721046062
1085,2025-11-21 11:24:36.978477,171480.1765836301,6038.482353100336,4,2,94.46052270066072,0.5050939083582523,14.095228385312577,87.37960848384665,9.691326485241346,Sedan,Diesel,East,Highway,Hot,0,nan,270.0124199715175
1414,2025-06-05 11:24:36.978477,133246.5900631275,2444.221398543198,14,3,95.51475997295428,0.47157461203137085,,80.61236233898124,17.749141005021848,Truck,Diesel,North,Highway,Normal,0,nan,305.0493952013458
1393,2025-10-11 11:24:36.978477,156295.55856483532,3217.326816314021,4,1,90.64657265155485,0.6881093102676196,12.38399035083304,65.44764856652534,21.826643938344027,Sedan,Diesel,South,Rural,Normal,0,nan,183.08809278068034
1695,2025-07-03 11:24:36.978477,206925.01045660512,5570.561488765524,10,2,98.72593510658528,0.7248785329625129,11.094143870404265,93.38360073170293,17.71851665009745,Van,Diesel,West,Highway,Cold,0,nan,284.97986697765884
1632,2025-08-14 11:24:36.978477,139036.79579672642,3566.3230568975787,7,3,75.95584025338806,0.5656515635470349,,51.46150898333637,9.051036141834395,SUV,Diesel,South,Urban,Normal,0,nan,304.1931039264656
1843,2025-12-15 11:24:36.978477,132995.26128339118,2822.3938060846053,7,4,102.05541298608904,0.4754104586968888,12.49862896619487,63.706021362895974,11.473659479016565,Van,Diesel,East,Urban,Cold,0,nan,271.88362069574094
1500,2026-02-03 11:24:36.978477,99343.01847821129,2457.038266686323,2,4,94.90596659024177,0.6314837888543752,11.819196588962118,80.98956639602181,16.60435732598814,Truck,Diesel,North,Urban,Normal,1,Brake System,13.501513179002577
1603,2025-01-23 11:24:36.978477,161283.21384663644,4503.546837844019,13,3,75.59221402492769,0.5843103046467238,11.722215593135461,93.50748660414801,3.8362279846427025,Sedan,Diesel,West,Rural,Cold,0,nan,179.89258274703772
1581,2025-12-11 11:24:36.978477,63853.593418812656,1799.3608276488771,7,2,103.55487681270299,0.2657272192574481,10.885100176039721,69.76545574248685,14.582509869548712,Truck,Diesel,West,Rural,Rainy,0,nan,286.33473255078945
1915,2025-11-05 11:24:36.978477,116916.98625838038,3736.6503375209577,2,0,110.15896550086649,0.7448108147272716,11.413033867470691,46.7545564243585,13.22715335880765,Van,Diesel,South,Rural,Hot,0,nan,61.03190455731183
1132,2025-07-26 11:24:36.978477,132291.23943123303,2565.357330900054,4,2,,0.5533730404883622,11.552385659887099,89.25177417660909,9.667941343466453,Van,Petrol,East,Highway,Hot,0,nan,208.5381238229376
1790,2025-09-24 11:24:36.978477,76400.74349264374,2041.4570399287,1,4,95.86202364134905,0.8070241580292797,11.57566318672605,73.6802809366864,11.413386661425157,Van,Diesel,North,None,Rainy,0,nan,185.15243659017284
1648,2025-04-19 11:24:36.978477,138646.8676104364,2914.5318309580075,5,2,78.55064053804024,0.3705248983392316,12.422808812075347,59.03770904137711,12.424479840505661,Van,Petrol,East,Urban,Hot,0,nan,255.2986625064769
1313,2025-10-07 11:24:36.978477,197207.69080593757,4671.744044064333,1,2,80.01702817282626,0.6209284119490853,13.259764858513055,70.81705984872643,12.715897799229941,Truck,Petrol,South,Urban,Cold,0,nan,222.90524846009998
1698,2025-06-29 11:24:36.978477,227031.1529412226,4767.277592748475,4,6,,0.7670861675741862,12.395153593285523,67.81580557647298,15.02623350331029,SUV,Diesel,West,Highway,Cold,1,Transmission,23.306709659253155
1220,2025-07-07 11:24:36.978477,125799.17718267633,3632.948080787011,13,3,74.9597662895607,0.7860539760609143,11.174230971671374,69.47465493140665,16.873418488724923,Truck,Petrol,West,None,Rainy,0,nan,208.7346111362553
1975,2025-09-13 11:24:36.978477,112698.87260239529,2369.6015628894247,9,5,86.83325944129322,0.54721425837125,12.105035271209042,57.48877824626407,4.96950469817925,Truck,Diesel,West,Highway,Normal,0,nan,190.9363606854323
1437,2025-06-05 11:24:36.978477,124346.72395541215,2553.3706926101963,13,1,79.19004508650363,0.3239579568152975,12.028903688480385,61.040750414676765,12.137565285836331,Sedan,Diesel,West,Urban,Rainy,0,nan,222.51908734553473
1045,2025-07-01 11:24:36.978477,177543.253322118,6311.885412331275,12,1,90.01944338356861,0.6369801005391899,13.654006902805513,87.29119839756854,13.282285630332968,SUV,Diesel,North,Highway,Normal,0,nan,204.48140314989377
1789,2025-03-08 11:24:36.978477,102569.31905665144,3697.0025664964974,8,3,105.15687723082948,0.4350493393609663,12.279284216088678,56.14540828609163,12.974230001459475,Van,Diesel,South,Urban,Rainy,0,nan,282.2261529550367
1191,2026-01-01 11:24:36.978477,102482.0311952593,1878.168650572357,6,3,93.18973811532152,0.4645309064766844,12.818426183964744,83.88366156760384,15.74682165225856,Van,Diesel,North,Highway,Cold,0,nan,320.22295257979374
1519,2025-11-27 11:24:36.978477,156261.97831016366,5475.456689100078,8,4,105.61548369699942,0.4057728701164286,13.432864343937297,64.60139881635952,10.699649529507674,Sedan,Diesel,South,Highway,Hot,0,nan,229.27540707898487
1378,2025-05-15 11:24:36.978477,171128.03083791974,3757.320919217907,5,2,,0.8491519711598396,12.588885421028458,58.338140632463734,13.516364315543296,Sedan,Petrol,South,Highway,Hot,0,nan,193.83904457162475
1787,2025-07-19 11:24:36.978477,152052.51569810323,3205.532808828223,7,3,105.25901832069997,0.49822607997209173,12.99699445800889,62.99950760695554,11.76981903124748,SUV,Petrol,West,Urban,Normal,0,nan,132.20518618344866
1690,2025-05-19 11:24:36.978477,147436.35255184575,5479.820644680951,8,4,88.82118135517949,0.6172401206456337,12.413239094534989,65.3635440971637,14.003070824034495,Truck,Diesel,East,Urban,Rainy,0,nan,202.53905404190687
1333,2025-12-01 11:24:36.978477,110933.42450358991,2340.598308081534,7,2,111.7046838143525,0.3803295813804155,12.049343983388148,56.47729271597269,12.45241696119001,SUV,Diesel,North,Rural,Hot,0,nan,235.74481024263744
1038,2025-08-13 11:24:36.978477,141220.64397687104,3757.32231701601,14,1,88.71339318855932,0.7960555339273033,12.460307690456764,62.161817232840065,12.091471650743179,Van,Electric,West,Urban,Hot,0,nan,191.736447129651
1292,2025-05-21 11:24:36.978477,5000.0,150.4201832735746,4,5,96.69465723884205,0.6258669027147182,12.580609322327588,79.95561811254693,7.0852938347663965,Truck,Diesel,South,Urban,Hot,0,nan,200.66355717472126
1689,2025-12-20 11:24:36.978477,232986.7681178808,5182.099337871754,5,5,75.25892945614588,0.8533653604902801,11.839120632073826,71.25637245045294,12.393141097879974,Truck,Petrol,East,Urban,Rainy,1,Brake System,21.046691935170053
1161,2025-08-30 11:24:36.978477,149667.2007150454,2993.719147034649,13,1,105.6186642386331,0.44551135501771477,,56.86819109595315,12.465559772898123,Truck,Diesel,West,Rural,Rainy,0,nan,211.63704528799389
1330,2025-10-19 11:24:36.978477,266238.3683918117,6311.383683810383,14,1,76.76289930917432,0.5990367399127944,13.200142109273912,44.831743524475435,9.018765838357801,Van,Diesel,East,Urban,Cold,0,nan,295.584582625244
1885,2025-10-05 11:24:36.978477,217317.7086409999,4251.226352285654,10,3,105.60695881324867,0.47664530878237404,12.07588607203218,79.41151265557332,11.144555422313825,Truck,Diesel,West,Urban,Cold,1,Transmission,21.06186372621191
1103,2025-09-09 11:24:36.978477,91094.07955657633,3548.5652847750107,6,3,87.83291057190641,0.48985666974735664,10.86601595467451,65.85568759784164,5.29795969645324,Sedan,Diesel,West,Urban,Normal,0,nan,176.15300096028693
1160,2025-07-30 11:24:36.978477,118153.99719043897,2505.484483216467,14,3,80.7410563827747,0.7533008873115327,13.45700776492767,69.92662615334346,8.41621913538184,Truck,Petrol,South,Rural,Hot,0,nan,229.18827043504044
1798,2025-01-25 11:24:36.978477,73866.87724171432,2455.5114325507443,14,7,96.57473742317607,0.6213231871990292,12.370157271027812,97.25323852185127,19.611024225273212,SUV,Diesel,West,Highway,Hot,1,Engine,23.89384112156634
1634,2025-07-30 11:24:36.978477,99825.41025724061,2972.5674547845942,12,2,83.61584182636828,0.4339725534408927,12.574474263782715,74.16513002249357,12.337964766818924,SUV,Electric,North,Urban,Rainy,0,nan,319.76282424090033
1053,2025-04-17 11:24:36.978477,46169.56641084212,1094.906929330149,11,5,103.2462591993925,0.2717204742492612,13.867517708098298,61.15912186553032,11.958659245382409,Van,Diesel,West,Highway,Cold,0,nan,252.03822906543957
1939,2025-09-02 11:24:36.978477,84583.02204003805,2545.1245171765354,6,1,90.12444190694958,0.6001739939514866,12.119006140546132,72.41879598239095,10.912845345445344,Truck,Diesel,South,Urban,Cold,0,nan,185.98852262682843
1033,2025-09-17 11:24:36.978477,77893.89846677272,2592.60758832594,13,5,93.98691377640574,0.5406640982634856,12.168548460085354,60.00257910591918,12.109635884458946,Truck,Diesel,North,Urban,Cold,0,nan,190.35041294509622
1241,2025-02-22 11:24:36.978477,192891.77112654693,3740.7538255176373,9,2,91.82431245329377,0.8277562521027486,12.048203741528075,87.9589568748892,4.725863332539944,SUV,Diesel,East,Urban,Hot,0,nan,193.22908302448124
1966,2026-02-01 11:24:36.978477,42766.52890496311,819.2554271229139,10,2,76.45144334218986,0.8469111658729166,13.780406778826057,78.51783067804374,18.29733588732182,Truck,Diesel,South,Urban,Hot,0,nan,180.1191970505774
1889,2025-04-17 11:24:36.978477,273552.4396784681,10484.494473050689,14,2,98.4739038403713,0.7023940725350033,12.032243287981064,63.002578182432494,12.880200729853028,SUV,Diesel,South,Highway,Rainy,0,nan,175.65805060658053
